x_true 	 x_rec 
8.143964e-06 	 -nan
3.248032e-05 	 -nan
7.272249e-05 	 -nan
1.283928e-04 	 -nan
1.988226e-04 	 -nan
2.831520e-04 	 -nan
3.803303e-04 	 -nan
4.891155e-04 	 -nan
6.080747e-04 	 -nan
7.355838e-04 	 -nan
8.698279e-04 	 -nan
1.008801e-03 	 -nan
1.150305e-03 	 -nan
1.291953e-03 	 -nan
1.431164e-03 	 -nan
1.565170e-03 	 -nan
1.691007e-03 	 -nan
1.805524e-03 	 -nan
1.905377e-03 	 -nan
1.987032e-03 	 -nan
2.046762e-03 	 -nan
2.080651e-03 	 -nan
2.084592e-03 	 -nan
2.054285e-03 	 -nan
1.985240e-03 	 -nan
1.872777e-03 	 -nan
1.712024e-03 	 -nan
1.497916e-03 	 -nan
1.225201e-03 	 -nan
8.884324e-04 	 -nan
4.819746e-04 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
7.870245e-06 	 -nan
3.138866e-05 	 -nan
7.027829e-05 	 -nan
1.240775e-04 	 -nan
1.921401e-04 	 -nan
2.736353e-04 	 -nan
3.675474e-04 	 -nan
4.726763e-04 	 -nan
5.876373e-04 	 -nan
7.108608e-04 	 -nan
8.405929e-04 	 -nan
9.748949e-04 	 -nan
1.111643e-03 	 -nan
1.248530e-03 	 -nan
1.383063e-03 	 -nan
1.512564e-03 	 -nan
1.634172e-03 	 -nan
1.744840e-03 	 -nan
1.841337e-03 	 -nan
1.920247e-03 	 -nan
1.977970e-03 	 -nan
2.010721e-03 	 -nan
2.014529e-03 	 -nan
1.985240e-03 	 -nan
1.918516e-03 	 -nan
1.809833e-03 	 -nan
1.654482e-03 	 -nan
1.447571e-03 	 -nan
1.184022e-03 	 -nan
8.585722e-04 	 -nan
4.657754e-04 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
7.424399e-06 	 -nan
2.961050e-05 	 -nan
6.629705e-05 	 -nan
1.170486e-04 	 -nan
1.812555e-04 	 -nan
2.581339e-04 	 -nan
3.467259e-04 	 -nan
4.458994e-04 	 -nan
5.543478e-04 	 -nan
6.705908e-04 	 -nan
7.929737e-04 	 -nan
9.196674e-04 	 -nan
1.048669e-03 	 -nan
1.177801e-03 	 -nan
1.304713e-03 	 -nan
1.426878e-03 	 -nan
1.541597e-03 	 -nan
1.645996e-03 	 -nan
1.737026e-03 	 -nan
1.811466e-03 	 -nan
1.865919e-03 	 -nan
1.896814e-03 	 -nan
1.900407e-03 	 -nan
1.872777e-03 	 -nan
1.809833e-03 	 -nan
1.707307e-03 	 -nan
1.560757e-03 	 -nan
1.365567e-03 	 -nan
1.116947e-03 	 -nan
8.099344e-04 	 -nan
4.393894e-04 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
6.787110e-06 	 -nan
2.706883e-05 	 -nan
6.060630e-05 	 -nan
1.070015e-04 	 -nan
1.656970e-04 	 -nan
2.359765e-04 	 -nan
3.169640e-04 	 -nan
4.076247e-04 	 -nan
5.067642e-04 	 -nan
6.130293e-04 	 -nan
7.249071e-04 	 -nan
8.407259e-04 	 -nan
9.586544e-04 	 -nan
1.076702e-03 	 -nan
1.192720e-03 	 -nan
1.304399e-03 	 -nan
1.409271e-03 	 -nan
1.504708e-03 	 -nan
1.587925e-03 	 -nan
1.655975e-03 	 -nan
1.705754e-03 	 -nan
1.733997e-03 	 -nan
1.737281e-03 	 -nan
1.712024e-03 	 -nan
1.654482e-03 	 -nan
1.560757e-03 	 -nan
1.426786e-03 	 -nan
1.248351e-03 	 -nan
1.021072e-03 	 -nan
7.404120e-04 	 -nan
4.016735e-04 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
5.938307e-06 	 -nan
2.368357e-05 	 -nan
5.302682e-05 	 -nan
9.361976e-05 	 -nan
1.449748e-04 	 -nan
2.064650e-04 	 -nan
2.773242e-04 	 -nan
3.566467e-04 	 -nan
4.433878e-04 	 -nan
5.363632e-04 	 -nan
6.342495e-04 	 -nan
7.355838e-04 	 -nan
8.387641e-04 	 -nan
9.420488e-04 	 -nan
1.043557e-03 	 -nan
1.141269e-03 	 -nan
1.233026e-03 	 -nan
1.316528e-03 	 -nan
1.389337e-03 	 -nan
1.448877e-03 	 -nan
1.492431e-03 	 -nan
1.517142e-03 	 -nan
1.520015e-03 	 -nan
1.497916e-03 	 -nan
1.447571e-03 	 -nan
1.365567e-03 	 -nan
1.248351e-03 	 -nan
1.092231e-03 	 -nan
8.933756e-04 	 -nan
6.478153e-04 	 -nan
3.514398e-04 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
4.857160e-06 	 -nan
1.937167e-05 	 -nan
4.337259e-05 	 -nan
7.657505e-05 	 -nan
1.185802e-04 	 -nan
1.688753e-04 	 -nan
2.268337e-04 	 -nan
2.917145e-04 	 -nan
3.626632e-04 	 -nan
4.387112e-04 	 -nan
5.187760e-04 	 -nan
6.016611e-04 	 -nan
6.860561e-04 	 -nan
7.705365e-04 	 -nan
8.535640e-04 	 -nan
9.334864e-04 	 -nan
1.008537e-03 	 -nan
1.076837e-03 	 -nan
1.136390e-03 	 -nan
1.185090e-03 	 -nan
1.220714e-03 	 -nan
1.240926e-03 	 -nan
1.243276e-03 	 -nan
1.225201e-03 	 -nan
1.184022e-03 	 -nan
1.116947e-03 	 -nan
1.021072e-03 	 -nan
8.933756e-04 	 -nan
7.307248e-04 	 -nan
5.298720e-04 	 -nan
2.874556e-04 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
3.522083e-06 	 -nan
1.404702e-05 	 -nan
3.145085e-05 	 -nan
5.552703e-05 	 -nan
8.598633e-05 	 -nan
1.224569e-04 	 -nan
1.644844e-04 	 -nan
2.115315e-04 	 -nan
2.629787e-04 	 -nan
3.181236e-04 	 -nan
3.761811e-04 	 -nan
4.362838e-04 	 -nan
4.974813e-04 	 -nan
5.587407e-04 	 -nan
6.189466e-04 	 -nan
6.769009e-04 	 -nan
7.313227e-04 	 -nan
7.808488e-04 	 -nan
8.240330e-04 	 -nan
8.593468e-04 	 -nan
8.851789e-04 	 -nan
8.998353e-04 	 -nan
9.015395e-04 	 -nan
8.884324e-04 	 -nan
8.585722e-04 	 -nan
8.099344e-04 	 -nan
7.404120e-04 	 -nan
6.478153e-04 	 -nan
5.298720e-04 	 -nan
3.842272e-04 	 -nan
2.084433e-04 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
1.910730e-06 	 -nan
7.620506e-06 	 -nan
1.706209e-05 	 -nan
3.012341e-05 	 -nan
4.664758e-05 	 -nan
6.643288e-05 	 -nan
8.923276e-05 	 -nan
1.147559e-04 	 -nan
1.426660e-04 	 -nan
1.725820e-04 	 -nan
2.040783e-04 	 -nan
2.366839e-04 	 -nan
2.698836e-04 	 -nan
3.031168e-04 	 -nan
3.357785e-04 	 -nan
3.672187e-04 	 -nan
3.967426e-04 	 -nan
4.236105e-04 	 -nan
4.470379e-04 	 -nan
4.661957e-04 	 -nan
4.802095e-04 	 -nan
4.881606e-04 	 -nan
4.890852e-04 	 -nan
4.819746e-04 	 -nan
4.657754e-04 	 -nan
4.393894e-04 	 -nan
4.016735e-04 	 -nan
3.514398e-04 	 -nan
2.874556e-04 	 -nan
2.084433e-04 	 -nan
1.130805e-04 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
4.336629e-08 	 -nan
1.729564e-07 	 -nan
3.872444e-07 	 -nan
6.836867e-07 	 -nan
1.058722e-06 	 -nan
1.507773e-06 	 -nan
2.025244e-06 	 -nan
2.604521e-06 	 -nan
3.237974e-06 	 -nan
3.916955e-06 	 -nan
4.631799e-06 	 -nan
5.371824e-06 	 -nan
6.125329e-06 	 -nan
6.879597e-06 	 -nan
7.620893e-06 	 -nan
8.334466e-06 	 -nan
9.004545e-06 	 -nan
9.614344e-06 	 -nan
1.014606e-05 	 -nan
1.058086e-05 	 -nan
1.089893e-05 	 -nan
1.107939e-05 	 -nan
1.110037e-05 	 -nan
1.093899e-05 	 -nan
1.057133e-05 	 -nan
9.972465e-06 	 -nan
9.116458e-06 	 -nan
7.976344e-06 	 -nan
6.524146e-06 	 -nan
4.730867e-06 	 -nan
2.566496e-06 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
1.729564e-07 	 -nan
6.897970e-07 	 -nan
1.544435e-06 	 -nan
2.726727e-06 	 -nan
4.222470e-06 	 -nan
6.013407e-06 	 -nan
8.077218e-06 	 -nan
1.038753e-05 	 -nan
1.291391e-05 	 -nan
1.562187e-05 	 -nan
1.847286e-05 	 -nan
2.142428e-05 	 -nan
2.442946e-05 	 -nan
2.743769e-05 	 -nan
3.039418e-05 	 -nan
3.324010e-05 	 -nan
3.591255e-05 	 -nan
3.834460e-05 	 -nan
4.046521e-05 	 -nan
4.219934e-05 	 -nan
4.346786e-05 	 -nan
4.418758e-05 	 -nan
4.427127e-05 	 -nan
4.362763e-05 	 -nan
4.216130e-05 	 -nan
3.977288e-05 	 -nan
3.635889e-05 	 -nan
3.181181e-05 	 -nan
2.602005e-05 	 -nan
1.886798e-05 	 -nan
1.023588e-05 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
3.872444e-07 	 -nan
1.544435e-06 	 -nan
3.457945e-06 	 -nan
6.105061e-06 	 -nan
9.453987e-06 	 -nan
1.346384e-05 	 -nan
1.808465e-05 	 -nan
2.325738e-05 	 -nan
2.891387e-05 	 -nan
3.497691e-05 	 -nan
4.136020e-05 	 -nan
4.796834e-05 	 -nan
5.469685e-05 	 -nan
6.143218e-05 	 -nan
6.805167e-05 	 -nan
7.442360e-05 	 -nan
8.040715e-05 	 -nan
8.585242e-05 	 -nan
9.060043e-05 	 -nan
9.448309e-05 	 -nan
9.732326e-05 	 -nan
9.893470e-05 	 -nan
9.912207e-05 	 -nan
9.768098e-05 	 -nan
9.439792e-05 	 -nan
8.905031e-05 	 -nan
8.140649e-05 	 -nan
7.122571e-05 	 -nan
5.825814e-05 	 -nan
4.224484e-05 	 -nan
2.291783e-05 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
6.836867e-07 	 -nan
2.726727e-06 	 -nan
6.105061e-06 	 -nan
1.077859e-05 	 -nan
1.669118e-05 	 -nan
2.377064e-05 	 -nan
3.192877e-05 	 -nan
4.106130e-05 	 -nan
5.104794e-05 	 -nan
6.175234e-05 	 -nan
7.302215e-05 	 -nan
8.468893e-05 	 -nan
9.656823e-05 	 -nan
1.084596e-04 	 -nan
1.201464e-04 	 -nan
1.313962e-04 	 -nan
1.419602e-04 	 -nan
1.515739e-04 	 -nan
1.599566e-04 	 -nan
1.668115e-04 	 -nan
1.718259e-04 	 -nan
1.746709e-04 	 -nan
1.750017e-04 	 -nan
1.724575e-04 	 -nan
1.666612e-04 	 -nan
1.572199e-04 	 -nan
1.437246e-04 	 -nan
1.257502e-04 	 -nan
1.028557e-04 	 -nan
7.458400e-05 	 -nan
4.046182e-05 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
1.058722e-06 	 -nan
4.222470e-06 	 -nan
9.453987e-06 	 -nan
1.669118e-05 	 -nan
2.584711e-05 	 -nan
3.681001e-05 	 -nan
4.944327e-05 	 -nan
6.358544e-05 	 -nan
7.905023e-05 	 -nan
9.562654e-05 	 -nan
1.130784e-04 	 -nan
1.311450e-04 	 -nan
1.495407e-04 	 -nan
1.679550e-04 	 -nan
1.860526e-04 	 -nan
2.034734e-04 	 -nan
2.198324e-04 	 -nan
2.347197e-04 	 -nan
2.477007e-04 	 -nan
2.583158e-04 	 -nan
2.660808e-04 	 -nan
2.704865e-04 	 -nan
2.709988e-04 	 -nan
2.670588e-04 	 -nan
2.580830e-04 	 -nan
2.434627e-04 	 -nan
2.225646e-04 	 -nan
1.947304e-04 	 -nan
1.592772e-04 	 -nan
1.154970e-04 	 -nan
6.265711e-05 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
1.507773e-06 	 -nan
6.013407e-06 	 -nan
1.346384e-05 	 -nan
2.377064e-05 	 -nan
3.681001e-05 	 -nan
5.242276e-05 	 -nan
7.041434e-05 	 -nan
9.055483e-05 	 -nan
1.125789e-04 	 -nan
1.361860e-04 	 -nan
1.610399e-04 	 -nan
1.867693e-04 	 -nan
2.129674e-04 	 -nan
2.391921e-04 	 -nan
2.649657e-04 	 -nan
2.897754e-04 	 -nan
3.130730e-04 	 -nan
3.342747e-04 	 -nan
3.527615e-04 	 -nan
3.678790e-04 	 -nan
3.789375e-04 	 -nan
3.852117e-04 	 -nan
3.859413e-04 	 -nan
3.803303e-04 	 -nan
3.675474e-04 	 -nan
3.467259e-04 	 -nan
3.169640e-04 	 -nan
2.773242e-04 	 -nan
2.268337e-04 	 -nan
1.644844e-04 	 -nan
8.923276e-05 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
2.025244e-06 	 -nan
8.077218e-06 	 -nan
1.808465e-05 	 -nan
3.192877e-05 	 -nan
4.944327e-05 	 -nan
7.041434e-05 	 -nan
9.458066e-05 	 -nan
1.216334e-04 	 -nan
1.512162e-04 	 -nan
1.829252e-04 	 -nan
2.163091e-04 	 -nan
2.508689e-04 	 -nan
2.860582e-04 	 -nan
3.212832e-04 	 -nan
3.559024e-04 	 -nan
3.892269e-04 	 -nan
4.205202e-04 	 -nan
4.489983e-04 	 -nan
4.738298e-04 	 -nan
4.941357e-04 	 -nan
5.089895e-04 	 -nan
5.174171e-04 	 -nan
5.183971e-04 	 -nan
5.108603e-04 	 -nan
4.936903e-04 	 -nan
4.657229e-04 	 -nan
4.257466e-04 	 -nan
3.725023e-04 	 -nan
3.046834e-04 	 -nan
2.209357e-04 	 -nan
1.198576e-04 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
2.604521e-06 	 -nan
1.038753e-05 	 -nan
2.325738e-05 	 -nan
4.106130e-05 	 -nan
6.358544e-05 	 -nan
9.055483e-05 	 -nan
1.216334e-04 	 -nan
1.564240e-04 	 -nan
1.944683e-04 	 -nan
2.352470e-04 	 -nan
2.781796e-04 	 -nan
3.226245e-04 	 -nan
3.678790e-04 	 -nan
4.131793e-04 	 -nan
4.577006e-04 	 -nan
5.005568e-04 	 -nan
5.408008e-04 	 -nan
5.774245e-04 	 -nan
6.093585e-04 	 -nan
6.354725e-04 	 -nan
6.545748e-04 	 -nan
6.654130e-04 	 -nan
6.666733e-04 	 -nan
6.569808e-04 	 -nan
6.348996e-04 	 -nan
5.989328e-04 	 -nan
5.475222e-04 	 -nan
4.790485e-04 	 -nan
3.918314e-04 	 -nan
2.841295e-04 	 -nan
1.541403e-04 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
3.237974e-06 	 -nan
1.291391e-05 	 -nan
2.891387e-05 	 -nan
5.104794e-05 	 -nan
7.905023e-05 	 -nan
1.125789e-04 	 -nan
1.512162e-04 	 -nan
1.944683e-04 	 -nan
2.417655e-04 	 -nan
2.924621e-04 	 -nan
3.458365e-04 	 -nan
4.010909e-04 	 -nan
4.573519e-04 	 -nan
5.136699e-04 	 -nan
5.690193e-04 	 -nan
6.222986e-04 	 -nan
6.723306e-04 	 -nan
7.178616e-04 	 -nan
7.575624e-04 	 -nan
7.900276e-04 	 -nan
8.137759e-04 	 -nan
8.272500e-04 	 -nan
8.288168e-04 	 -nan
8.167670e-04 	 -nan
7.893154e-04 	 -nan
7.446010e-04 	 -nan
6.806866e-04 	 -nan
5.955592e-04 	 -nan
4.871299e-04 	 -nan
3.532335e-04 	 -nan
1.916292e-04 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
3.916955e-06 	 -nan
1.562187e-05 	 -nan
3.497691e-05 	 -nan
6.175234e-05 	 -nan
9.562654e-05 	 -nan
1.361860e-04 	 -nan
1.829252e-04 	 -nan
2.352470e-04 	 -nan
2.924621e-04 	 -nan
3.537895e-04 	 -nan
4.183560e-04 	 -nan
4.851970e-04 	 -nan
5.532555e-04 	 -nan
6.213830e-04 	 -nan
6.883388e-04 	 -nan
7.527905e-04 	 -nan
8.133137e-04 	 -nan
8.683923e-04 	 -nan
9.164181e-04 	 -nan
9.556910e-04 	 -nan
9.844192e-04 	 -nan
1.000719e-03 	 -nan
1.002614e-03 	 -nan
9.880375e-04 	 -nan
9.548295e-04 	 -nan
9.007388e-04 	 -nan
8.234220e-04 	 -nan
7.204440e-04 	 -nan
5.892777e-04 	 -nan
4.273042e-04 	 -nan
2.318125e-04 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
4.631799e-06 	 -nan
1.847286e-05 	 -nan
4.136020e-05 	 -nan
7.302215e-05 	 -nan
1.130784e-04 	 -nan
1.610399e-04 	 -nan
2.163091e-04 	 -nan
2.781796e-04 	 -nan
3.458365e-04 	 -nan
4.183560e-04 	 -nan
4.947060e-04 	 -nan
5.737454e-04 	 -nan
6.542246e-04 	 -nan
7.347853e-04 	 -nan
8.139606e-04 	 -nan
8.901747e-04 	 -nan
9.617435e-04 	 -nan
1.026874e-03 	 -nan
1.083664e-03 	 -nan
1.130105e-03 	 -nan
1.164076e-03 	 -nan
1.183350e-03 	 -nan
1.185591e-03 	 -nan
1.168354e-03 	 -nan
1.129086e-03 	 -nan
1.065124e-03 	 -nan
9.736965e-04 	 -nan
8.519250e-04 	 -nan
6.968209e-04 	 -nan
5.052872e-04 	 -nan
2.741183e-04 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
5.371824e-06 	 -nan
2.142428e-05 	 -nan
4.796834e-05 	 -nan
8.468893e-05 	 -nan
1.311450e-04 	 -nan
1.867693e-04 	 -nan
2.508689e-04 	 -nan
3.226245e-04 	 -nan
4.010909e-04 	 -nan
4.851970e-04 	 -nan
5.737454e-04 	 -nan
6.654130e-04 	 -nan
7.587504e-04 	 -nan
8.521823e-04 	 -nan
9.440074e-04 	 -nan
1.032398e-03 	 -nan
1.115402e-03 	 -nan
1.190938e-03 	 -nan
1.256802e-03 	 -nan
1.310662e-03 	 -nan
1.350061e-03 	 -nan
1.372414e-03 	 -nan
1.375014e-03 	 -nan
1.355023e-03 	 -nan
1.309480e-03 	 -nan
1.235299e-03 	 -nan
1.129264e-03 	 -nan
9.880375e-04 	 -nan
8.081523e-04 	 -nan
5.860171e-04 	 -nan
3.179143e-04 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
6.125329e-06 	 -nan
2.442946e-05 	 -nan
5.469685e-05 	 -nan
9.656823e-05 	 -nan
1.495407e-04 	 -nan
2.129674e-04 	 -nan
2.860582e-04 	 -nan
3.678790e-04 	 -nan
4.573519e-04 	 -nan
5.532555e-04 	 -nan
6.542246e-04 	 -nan
7.587504e-04 	 -nan
8.651802e-04 	 -nan
9.717179e-04 	 -nan
1.076423e-03 	 -nan
1.177213e-03 	 -nan
1.271859e-03 	 -nan
1.357991e-03 	 -nan
1.433093e-03 	 -nan
1.494508e-03 	 -nan
1.539433e-03 	 -nan
1.564923e-03 	 -nan
1.567887e-03 	 -nan
1.545092e-03 	 -nan
1.493161e-03 	 -nan
1.408574e-03 	 -nan
1.287666e-03 	 -nan
1.126629e-03 	 -nan
9.215117e-04 	 -nan
6.682177e-04 	 -nan
3.625081e-04 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
6.879597e-06 	 -nan
2.743769e-05 	 -nan
6.143218e-05 	 -nan
1.084596e-04 	 -nan
1.679550e-04 	 -nan
2.391921e-04 	 -nan
3.212832e-04 	 -nan
4.131793e-04 	 -nan
5.136699e-04 	 -nan
6.213830e-04 	 -nan
7.347853e-04 	 -nan
8.521823e-04 	 -nan
9.717179e-04 	 -nan
1.091374e-03 	 -nan
1.208973e-03 	 -nan
1.322174e-03 	 -nan
1.428475e-03 	 -nan
1.525213e-03 	 -nan
1.609563e-03 	 -nan
1.678541e-03 	 -nan
1.728998e-03 	 -nan
1.757626e-03 	 -nan
1.760955e-03 	 -nan
1.735353e-03 	 -nan
1.677028e-03 	 -nan
1.582025e-03 	 -nan
1.446228e-03 	 -nan
1.265362e-03 	 -nan
1.034986e-03 	 -nan
7.505015e-04 	 -nan
4.071471e-04 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
7.620893e-06 	 -nan
3.039418e-05 	 -nan
6.805167e-05 	 -nan
1.201464e-04 	 -nan
1.860526e-04 	 -nan
2.649657e-04 	 -nan
3.559024e-04 	 -nan
4.577006e-04 	 -nan
5.690193e-04 	 -nan
6.883388e-04 	 -nan
8.139606e-04 	 -nan
9.440074e-04 	 -nan
1.076423e-03 	 -nan
1.208973e-03 	 -nan
1.339244e-03 	 -nan
1.464642e-03 	 -nan
1.582397e-03 	 -nan
1.689559e-03 	 -nan
1.782999e-03 	 -nan
1.859409e-03 	 -nan
1.915303e-03 	 -nan
1.947015e-03 	 -nan
1.950703e-03 	 -nan
1.922342e-03 	 -nan
1.857732e-03 	 -nan
1.752493e-03 	 -nan
1.602064e-03 	 -nan
1.401708e-03 	 -nan
1.146509e-03 	 -nan
8.313702e-04 	 -nan
4.510183e-04 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
8.334466e-06 	 -nan
3.324010e-05 	 -nan
7.442360e-05 	 -nan
1.313962e-04 	 -nan
2.034734e-04 	 -nan
2.897754e-04 	 -nan
3.892269e-04 	 -nan
5.005568e-04 	 -nan
6.222986e-04 	 -nan
7.527905e-04 	 -nan
8.901747e-04 	 -nan
1.032398e-03 	 -nan
1.177213e-03 	 -nan
1.322174e-03 	 -nan
1.464642e-03 	 -nan
1.601782e-03 	 -nan
1.730563e-03 	 -nan
1.847758e-03 	 -nan
1.949947e-03 	 -nan
2.033512e-03 	 -nan
2.094639e-03 	 -nan
2.129322e-03 	 -nan
2.133354e-03 	 -nan
2.102338e-03 	 -nan
2.031679e-03 	 -nan
1.916585e-03 	 -nan
1.752071e-03 	 -nan
1.532955e-03 	 -nan
1.253861e-03 	 -nan
9.092145e-04 	 -nan
4.932488e-04 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
9.004545e-06 	 -nan
3.591255e-05 	 -nan
8.040715e-05 	 -nan
1.419602e-04 	 -nan
2.198324e-04 	 -nan
3.130730e-04 	 -nan
4.205202e-04 	 -nan
5.408008e-04 	 -nan
6.723306e-04 	 -nan
8.133137e-04 	 -nan
9.617435e-04 	 -nan
1.115402e-03 	 -nan
1.271859e-03 	 -nan
1.428475e-03 	 -nan
1.582397e-03 	 -nan
1.730563e-03 	 -nan
1.869697e-03 	 -nan
1.996316e-03 	 -nan
2.106720e-03 	 -nan
2.197003e-03 	 -nan
2.263045e-03 	 -nan
2.300516e-03 	 -nan
2.304873e-03 	 -nan
2.271363e-03 	 -nan
2.195023e-03 	 -nan
2.070676e-03 	 -nan
1.892935e-03 	 -nan
1.656203e-03 	 -nan
1.354669e-03 	 -nan
9.823140e-04 	 -nan
5.329053e-04 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
9.614344e-06 	 -nan
3.834460e-05 	 -nan
8.585242e-05 	 -nan
1.515739e-04 	 -nan
2.347197e-04 	 -nan
3.342747e-04 	 -nan
4.489983e-04 	 -nan
5.774245e-04 	 -nan
7.178616e-04 	 -nan
8.683923e-04 	 -nan
1.026874e-03 	 -nan
1.190938e-03 	 -nan
1.357991e-03 	 -nan
1.525213e-03 	 -nan
1.689559e-03 	 -nan
1.847758e-03 	 -nan
1.996316e-03 	 -nan
2.131508e-03 	 -nan
2.249390e-03 	 -nan
2.345787e-03 	 -nan
2.416302e-03 	 -nan
2.456310e-03 	 -nan
2.460962e-03 	 -nan
2.425183e-03 	 -nan
2.343672e-03 	 -nan
2.210904e-03 	 -nan
2.021127e-03 	 -nan
1.768363e-03 	 -nan
1.446409e-03 	 -nan
1.048837e-03 	 -nan
5.689943e-04 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
1.014606e-05 	 -nan
4.046521e-05 	 -nan
9.060043e-05 	 -nan
1.599566e-04 	 -nan
2.477007e-04 	 -nan
3.527615e-04 	 -nan
4.738298e-04 	 -nan
6.093585e-04 	 -nan
7.575624e-04 	 -nan
9.164181e-04 	 -nan
1.083664e-03 	 -nan
1.256802e-03 	 -nan
1.433093e-03 	 -nan
1.609563e-03 	 -nan
1.782999e-03 	 -nan
1.949947e-03 	 -nan
2.106720e-03 	 -nan
2.249390e-03 	 -nan
2.373791e-03 	 -nan
2.475519e-03 	 -nan
2.549933e-03 	 -nan
2.592154e-03 	 -nan
2.597063e-03 	 -nan
2.559306e-03 	 -nan
2.473287e-03 	 -nan
2.333177e-03 	 -nan
2.132904e-03 	 -nan
1.866160e-03 	 -nan
1.526401e-03 	 -nan
1.106843e-03 	 -nan
6.004621e-04 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
1.058086e-05 	 -nan
4.219934e-05 	 -nan
9.448309e-05 	 -nan
1.668115e-04 	 -nan
2.583158e-04 	 -nan
3.678790e-04 	 -nan
4.941357e-04 	 -nan
6.354725e-04 	 -nan
7.900276e-04 	 -nan
9.556910e-04 	 -nan
1.130105e-03 	 -nan
1.310662e-03 	 -nan
1.494508e-03 	 -nan
1.678541e-03 	 -nan
1.859409e-03 	 -nan
2.033512e-03 	 -nan
2.197003e-03 	 -nan
2.345787e-03 	 -nan
2.475519e-03 	 -nan
2.581607e-03 	 -nan
2.659210e-03 	 -nan
2.703240e-03 	 -nan
2.708360e-03 	 -nan
2.668984e-03 	 -nan
2.579280e-03 	 -nan
2.433165e-03 	 -nan
2.224309e-03 	 -nan
1.946134e-03 	 -nan
1.591815e-03 	 -nan
1.154276e-03 	 -nan
6.261948e-04 	 -nan
0.000000e+00 	 -nan
0.000000e+00 	 -nan
1.089893e-05 	 -nan
4.346786e-05 	 -nan
9.732326e-05 	 -nan
1.718259e-04 	 -nan
2.660808e-04 	 -nan
3.789375e-04 	 -nan
5.089895e-04 	 -nan
6.545748e-04 	 -nan
8.137759e-04 	 -nan
