x_true 	 x_rec 
1.624426e-03 	 1.624426e-03
1.508234e-03 	 1.508234e-03
1.386127e-03 	 1.386127e-03
1.257980e-03 	 1.257980e-03
1.123667e-03 	 1.123667e-03
9.830609e-04 	 9.830609e-04
8.360331e-04 	 8.360331e-04
6.824540e-04 	 6.824540e-04
5.221933e-04 	 5.221933e-04
3.551193e-04 	 3.551193e-04
1.810995e-04 	 1.810995e-04
0.000000e+00 	 -7.223055e-18
0.000000e+00 	 -4.589624e-18
8.266291e-07 	 8.266291e-07
3.305911e-06 	 3.305911e-06
7.436029e-06 	 7.436029e-06
1.321396e-05 	 1.321396e-05
2.063545e-05 	 2.063545e-05
2.969507e-05 	 2.969507e-05
4.038615e-05 	 4.038615e-05
5.270082e-05 	 5.270082e-05
6.663000e-05 	 6.663000e-05
8.216339e-05 	 8.216339e-05
9.928949e-05 	 9.928949e-05
1.179956e-04 	 1.179956e-04
1.382678e-04 	 1.382678e-04
1.600908e-04 	 1.600908e-04
1.834485e-04 	 1.834485e-04
2.083232e-04 	 2.083232e-04
2.346962e-04 	 2.346962e-04
2.625474e-04 	 2.625474e-04
2.918558e-04 	 2.918558e-04
3.225988e-04 	 3.225988e-04
3.547528e-04 	 3.547528e-04
3.882931e-04 	 3.882931e-04
4.231937e-04 	 4.231937e-04
4.594271e-04 	 4.594271e-04
4.969651e-04 	 4.969651e-04
5.357779e-04 	 5.357779e-04
5.758347e-04 	 5.758347e-04
6.171033e-04 	 6.171033e-04
6.595505e-04 	 6.595505e-04
7.031418e-04 	 7.031418e-04
7.478414e-04 	 7.478414e-04
7.936123e-04 	 7.936123e-04
8.404166e-04 	 8.404166e-04
8.882147e-04 	 8.882147e-04
9.369661e-04 	 9.369661e-04
9.866291e-04 	 9.866291e-04
1.037161e-03 	 1.037161e-03
1.088517e-03 	 1.088517e-03
1.140651e-03 	 1.140651e-03
1.193519e-03 	 1.193519e-03
1.247070e-03 	 1.247070e-03
1.301257e-03 	 1.301257e-03
1.356030e-03 	 1.356030e-03
1.411336e-03 	 1.411336e-03
1.467123e-03 	 1.467123e-03
1.523337e-03 	 1.523337e-03
1.579923e-03 	 1.579923e-03
1.636825e-03 	 1.636825e-03
1.693986e-03 	 1.693986e-03
1.751346e-03 	 1.751346e-03
1.808845e-03 	 1.808845e-03
1.866423e-03 	 1.866423e-03
1.924017e-03 	 1.924017e-03
1.981563e-03 	 1.981563e-03
2.038997e-03 	 2.038997e-03
2.096253e-03 	 2.096253e-03
2.153263e-03 	 2.153263e-03
2.209959e-03 	 2.209959e-03
2.266272e-03 	 2.266272e-03
2.322130e-03 	 2.322130e-03
2.377462e-03 	 2.377462e-03
2.432194e-03 	 2.432194e-03
2.486252e-03 	 2.486252e-03
2.539560e-03 	 2.539560e-03
2.592041e-03 	 2.592041e-03
2.643617e-03 	 2.643617e-03
2.694209e-03 	 2.694209e-03
2.743736e-03 	 2.743736e-03
2.792117e-03 	 2.792117e-03
2.839269e-03 	 2.839269e-03
2.885107e-03 	 2.885107e-03
2.929546e-03 	 2.929546e-03
2.972499e-03 	 2.972499e-03
3.013879e-03 	 3.013879e-03
3.053597e-03 	 3.053597e-03
3.091562e-03 	 3.091562e-03
3.127683e-03 	 3.127683e-03
3.161868e-03 	 3.161868e-03
3.194022e-03 	 3.194022e-03
3.224050e-03 	 3.224050e-03
3.251857e-03 	 3.251857e-03
3.277344e-03 	 3.277344e-03
3.300414e-03 	 3.300414e-03
3.320965e-03 	 3.320965e-03
3.338898e-03 	 3.338898e-03
3.354109e-03 	 3.354109e-03
3.366496e-03 	 3.366496e-03
3.375953e-03 	 3.375953e-03
3.382374e-03 	 3.382374e-03
3.385652e-03 	 3.385652e-03
3.385680e-03 	 3.385680e-03
3.382346e-03 	 3.382346e-03
3.375542e-03 	 3.375542e-03
3.365153e-03 	 3.365153e-03
3.351068e-03 	 3.351068e-03
3.333172e-03 	 3.333172e-03
3.311349e-03 	 3.311349e-03
3.285482e-03 	 3.285482e-03
3.255453e-03 	 3.255453e-03
3.221144e-03 	 3.221144e-03
3.182433e-03 	 3.182433e-03
3.139198e-03 	 3.139198e-03
3.091318e-03 	 3.091318e-03
3.038667e-03 	 3.038667e-03
2.981121e-03 	 2.981121e-03
2.918553e-03 	 2.918553e-03
2.850834e-03 	 2.850834e-03
2.777837e-03 	 2.777837e-03
2.699431e-03 	 2.699431e-03
2.615484e-03 	 2.615484e-03
2.525864e-03 	 2.525864e-03
2.430438e-03 	 2.430438e-03
2.329069e-03 	 2.329069e-03
2.221623e-03 	 2.221623e-03
2.107961e-03 	 2.107961e-03
1.987945e-03 	 1.987945e-03
1.861434e-03 	 1.861434e-03
1.728289e-03 	 1.728289e-03
1.588366e-03 	 1.588366e-03
1.441522e-03 	 1.441522e-03
1.287613e-03 	 1.287613e-03
1.126492e-03 	 1.126492e-03
9.580125e-04 	 9.580125e-04
7.820259e-04 	 7.820259e-04
5.983827e-04 	 5.983827e-04
4.069322e-04 	 4.069322e-04
2.075223e-04 	 2.075223e-04
0.000000e+00 	 -7.745357e-18
0.000000e+00 	 -4.874308e-18
9.387159e-07 	 9.387159e-07
3.754176e-06 	 3.754176e-06
8.444317e-06 	 8.444317e-06
1.500570e-05 	 1.500570e-05
2.343352e-05 	 2.343352e-05
3.372158e-05 	 3.372158e-05
4.586231e-05 	 4.586231e-05
5.984679e-05 	 5.984679e-05
7.566469e-05 	 7.566469e-05
9.330433e-05 	 9.330433e-05
1.127526e-04 	 1.127526e-04
1.339952e-04 	 1.339952e-04
1.570162e-04 	 1.570162e-04
1.817984e-04 	 1.817984e-04
2.083232e-04 	 2.083232e-04
2.365708e-04 	 2.365708e-04
2.665198e-04 	 2.665198e-04
2.981476e-04 	 2.981476e-04
3.314300e-04 	 3.314300e-04
3.663416e-04 	 3.663416e-04
4.028556e-04 	 4.028556e-04
4.409438e-04 	 4.409438e-04
4.805766e-04 	 4.805766e-04
5.217232e-04 	 5.217232e-04
5.643511e-04 	 5.643511e-04
6.084268e-04 	 6.084268e-04
6.539150e-04 	 6.539150e-04
7.007795e-04 	 7.007795e-04
7.489823e-04 	 7.489823e-04
7.984843e-04 	 7.984843e-04
8.492449e-04 	 8.492449e-04
9.012222e-04 	 9.012222e-04
9.543729e-04 	 9.543729e-04
1.008652e-03 	 1.008652e-03
1.064014e-03 	 1.064014e-03
1.120411e-03 	 1.120411e-03
1.177794e-03 	 1.177794e-03
1.236114e-03 	 1.236114e-03
1.295318e-03 	 1.295318e-03
1.355354e-03 	 1.355354e-03
1.416167e-03 	 1.416167e-03
1.477701e-03 	 1.477701e-03
1.539901e-03 	 1.539901e-03
1.602706e-03 	 1.602706e-03
1.666057e-03 	 1.666057e-03
1.729894e-03 	 1.729894e-03
1.794153e-03 	 1.794153e-03
1.858771e-03 	 1.858771e-03
1.923682e-03 	 1.923682e-03
1.988819e-03 	 1.988819e-03
2.054115e-03 	 2.054115e-03
2.119500e-03 	 2.119500e-03
2.184904e-03 	 2.184904e-03
2.250253e-03 	 2.250253e-03
2.315475e-03 	 2.315475e-03
2.380494e-03 	 2.380494e-03
2.445234e-03 	 2.445234e-03
2.509618e-03 	 2.509618e-03
2.573567e-03 	 2.573567e-03
2.636999e-03 	 2.636999e-03
2.699834e-03 	 2.699834e-03
2.761987e-03 	 2.761987e-03
2.823375e-03 	 2.823375e-03
2.883911e-03 	 2.883911e-03
2.943509e-03 	 2.943509e-03
3.002078e-03 	 3.002078e-03
3.059530e-03 	 3.059530e-03
3.115773e-03 	 3.115773e-03
3.170715e-03 	 3.170715e-03
3.224259e-03 	 3.224259e-03
3.276313e-03 	 3.276313e-03
3.326777e-03 	 3.326777e-03
3.375555e-03 	 3.375555e-03
3.422546e-03 	 3.422546e-03
3.467649e-03 	 3.467649e-03
3.510762e-03 	 3.510762e-03
3.551781e-03 	 3.551781e-03
3.590601e-03 	 3.590601e-03
3.627115e-03 	 3.627115e-03
3.661215e-03 	 3.661215e-03
3.692792e-03 	 3.692792e-03
3.721736e-03 	 3.721736e-03
3.747934e-03 	 3.747934e-03
3.771272e-03 	 3.771272e-03
3.791636e-03 	 3.791636e-03
3.808910e-03 	 3.808910e-03
3.822976e-03 	 3.822976e-03
3.833715e-03 	 3.833715e-03
3.841007e-03 	 3.841007e-03
3.844730e-03 	 3.844730e-03
3.844761e-03 	 3.844761e-03
3.840976e-03 	 3.840976e-03
3.833248e-03 	 3.833248e-03
3.821451e-03 	 3.821451e-03
3.805456e-03 	 3.805456e-03
3.785133e-03 	 3.785133e-03
3.760351e-03 	 3.760351e-03
3.730977e-03 	 3.730977e-03
3.696877e-03 	 3.696877e-03
3.657915e-03 	 3.657915e-03
3.613955e-03 	 3.613955e-03
3.564858e-03 	 3.564858e-03
3.510485e-03 	 3.510485e-03
3.450695e-03 	 3.450695e-03
3.385346e-03 	 3.385346e-03
3.314294e-03 	 3.314294e-03
3.237393e-03 	 3.237393e-03
3.154498e-03 	 3.154498e-03
3.065460e-03 	 3.065460e-03
2.970131e-03 	 2.970131e-03
2.868359e-03 	 2.868359e-03
2.759993e-03 	 2.759993e-03
2.644880e-03 	 2.644880e-03
2.522864e-03 	 2.522864e-03
2.393790e-03 	 2.393790e-03
2.257500e-03 	 2.257500e-03
2.113836e-03 	 2.113836e-03
1.962636e-03 	 1.962636e-03
1.803741e-03 	 1.803741e-03
1.636986e-03 	 1.636986e-03
1.462207e-03 	 1.462207e-03
1.279239e-03 	 1.279239e-03
1.087914e-03 	 1.087914e-03
8.880647e-04 	 8.880647e-04
6.795204e-04 	 6.795204e-04
4.621102e-04 	 4.621102e-04
2.356613e-04 	 2.356613e-04
0.000000e+00 	 -8.257468e-18
0.000000e+00 	 -5.158260e-18
1.057554e-06 	 1.057554e-06
4.229441e-06 	 4.229441e-06
9.513337e-06 	 9.513337e-06
1.690537e-05 	 1.690537e-05
2.640012e-05 	 2.640012e-05
3.799060e-05 	 3.799060e-05
5.166831e-05 	 5.166831e-05
6.742317e-05 	 6.742317e-05
8.524357e-05 	 8.524357e-05
1.051163e-04 	 1.051163e-04
1.270267e-04 	 1.270267e-04
1.509585e-04 	 1.509585e-04
1.768938e-04 	 1.768938e-04
2.048134e-04 	 2.048134e-04
2.346962e-04 	 2.346962e-04
2.665198e-04 	 2.665198e-04
3.002603e-04 	 3.002603e-04
3.358920e-04 	 3.358920e-04
3.733878e-04 	 3.733878e-04
4.127191e-04 	 4.127191e-04
4.538556e-04 	 4.538556e-04
4.967656e-04 	 4.967656e-04
5.414159e-04 	 5.414159e-04
5.877714e-04 	 5.877714e-04
6.357959e-04 	 6.357959e-04
6.854514e-04 	 6.854514e-04
7.366983e-04 	 7.366983e-04
7.894956e-04 	 7.894956e-04
8.438008e-04 	 8.438008e-04
8.995695e-04 	 8.995695e-04
9.567563e-04 	 9.567563e-04
1.015314e-03 	 1.015314e-03
1.075193e-03 	 1.075193e-03
1.136344e-03 	 1.136344e-03
1.198714e-03 	 1.198714e-03
1.262251e-03 	 1.262251e-03
1.326899e-03 	 1.326899e-03
1.392601e-03 	 1.392601e-03
1.459301e-03 	 1.459301e-03
1.526937e-03 	 1.526937e-03
1.595448e-03 	 1.595448e-03
1.664773e-03 	 1.664773e-03
1.734846e-03 	 1.734846e-03
1.805603e-03 	 1.805603e-03
1.876974e-03 	 1.876974e-03
1.948892e-03 	 1.948892e-03
2.021286e-03 	 2.021286e-03
2.094084e-03 	 2.094084e-03
2.167213e-03 	 2.167213e-03
2.240597e-03 	 2.240597e-03
2.314159e-03 	 2.314159e-03
2.387821e-03 	 2.387821e-03
2.461505e-03 	 2.461505e-03
2.535127e-03 	 2.535127e-03
2.608605e-03 	 2.608605e-03
2.681856e-03 	 2.681856e-03
2.754792e-03 	 2.754792e-03
2.827327e-03 	 2.827327e-03
2.899371e-03 	 2.899371e-03
2.970834e-03 	 2.970834e-03
3.041623e-03 	 3.041623e-03
3.111645e-03 	 3.111645e-03
3.180804e-03 	 3.180804e-03
3.249004e-03 	 3.249004e-03
3.316146e-03 	 3.316146e-03
3.382130e-03 	 3.382130e-03
3.446856e-03 	 3.446856e-03
3.510219e-03 	 3.510219e-03
3.572115e-03 	 3.572115e-03
3.632439e-03 	 3.632439e-03
3.691082e-03 	 3.691082e-03
3.747935e-03 	 3.747935e-03
3.802888e-03 	 3.802888e-03
3.855828e-03 	 3.855828e-03
3.906641e-03 	 3.906641e-03
3.955212e-03 	 3.955212e-03
4.001424e-03 	 4.001424e-03
4.045158e-03 	 4.045158e-03
4.086295e-03 	 4.086295e-03
4.124712e-03 	 4.124712e-03
4.160287e-03 	 4.160287e-03
4.192894e-03 	 4.192894e-03
4.222408e-03 	 4.222408e-03
4.248701e-03 	 4.248701e-03
4.271643e-03 	 4.271643e-03
4.291104e-03 	 4.291104e-03
4.306951e-03 	 4.306951e-03
4.319049e-03 	 4.319049e-03
4.327264e-03 	 4.327264e-03
4.331459e-03 	 4.331459e-03
4.331494e-03 	 4.331494e-03
4.327229e-03 	 4.327229e-03
4.318523e-03 	 4.318523e-03
4.305233e-03 	 4.305233e-03
4.287213e-03 	 4.287213e-03
4.264317e-03 	 4.264317e-03
4.236398e-03 	 4.236398e-03
4.203305e-03 	 4.203305e-03
4.164888e-03 	 4.164888e-03
4.120994e-03 	 4.120994e-03
4.071468e-03 	 4.071468e-03
4.016156e-03 	 4.016156e-03
3.954900e-03 	 3.954900e-03
3.887541e-03 	 3.887541e-03
3.813919e-03 	 3.813919e-03
3.733871e-03 	 3.733871e-03
3.647235e-03 	 3.647235e-03
3.553846e-03 	 3.553846e-03
3.453536e-03 	 3.453536e-03
3.346138e-03 	 3.346138e-03
3.231483e-03 	 3.231483e-03
3.109398e-03 	 3.109398e-03
2.979712e-03 	 2.979712e-03
2.842249e-03 	 2.842249e-03
2.696835e-03 	 2.696835e-03
2.543291e-03 	 2.543291e-03
2.381440e-03 	 2.381440e-03
2.211099e-03 	 2.211099e-03
2.032088e-03 	 2.032088e-03
1.844222e-03 	 1.844222e-03
1.647317e-03 	 1.647317e-03
1.441186e-03 	 1.441186e-03
1.225640e-03 	 1.225640e-03
1.000490e-03 	 1.000490e-03
7.655453e-04 	 7.655453e-04
5.206116e-04 	 5.206116e-04
2.654952e-04 	 2.654952e-04
0.000000e+00 	 -8.758160e-18
0.000000e+00 	 -5.441466e-18
1.183053e-06 	 1.183053e-06
4.731346e-06 	 4.731346e-06
1.064228e-05 	 1.064228e-05
1.891152e-05 	 1.891152e-05
2.953300e-05 	 2.953300e-05
4.249892e-05 	 4.249892e-05
5.779976e-05 	 5.779976e-05
7.542424e-05 	 7.542424e-05
9.535936e-05 	 9.535936e-05
1.175904e-04 	 1.175904e-04
1.421009e-04 	 1.421009e-04
1.688726e-04 	 1.688726e-04
1.978857e-04 	 1.978857e-04
2.291184e-04 	 2.291184e-04
2.625474e-04 	 2.625474e-04
2.981476e-04 	 2.981476e-04
3.358920e-04 	 3.358920e-04
3.757520e-04 	 3.757520e-04
4.176975e-04 	 4.176975e-04
4.616962e-04 	 4.616962e-04
5.077143e-04 	 5.077143e-04
5.557165e-04 	 5.557165e-04
6.056653e-04 	 6.056653e-04
6.575219e-04 	 6.575219e-04
7.112454e-04 	 7.112454e-04
7.667934e-04 	 7.667934e-04
8.241218e-04 	 8.241218e-04
8.831845e-04 	 8.831845e-04
9.439340e-04 	 9.439340e-04
1.006321e-03 	 1.006321e-03
1.070294e-03 	 1.070294e-03
1.135800e-03 	 1.135800e-03
1.202785e-03 	 1.202785e-03
1.271193e-03 	 1.271193e-03
1.340965e-03 	 1.340965e-03
1.412042e-03 	 1.412042e-03
1.484361e-03 	 1.484361e-03
1.557861e-03 	 1.557861e-03
1.632475e-03 	 1.632475e-03
1.708137e-03 	 1.708137e-03
1.784779e-03 	 1.784779e-03
1.862330e-03 	 1.862330e-03
1.940719e-03 	 1.940719e-03
2.019872e-03 	 2.019872e-03
2.099713e-03 	 2.099713e-03
2.180166e-03 	 2.180166e-03
2.261151e-03 	 2.261151e-03
2.342588e-03 	 2.342588e-03
2.424395e-03 	 2.424395e-03
2.506487e-03 	 2.506487e-03
2.588779e-03 	 2.588779e-03
2.671183e-03 	 2.671183e-03
2.753610e-03 	 2.753610e-03
2.835969e-03 	 2.835969e-03
2.918167e-03 	 2.918167e-03
3.000110e-03 	 3.000110e-03
3.081702e-03 	 3.081702e-03
3.162844e-03 	 3.162844e-03
3.243437e-03 	 3.243437e-03
3.323380e-03 	 3.323380e-03
3.402570e-03 	 3.402570e-03
3.480901e-03 	 3.480901e-03
3.558268e-03 	 3.558268e-03
3.634561e-03 	 3.634561e-03
3.709671e-03 	 3.709671e-03
3.783486e-03 	 3.783486e-03
3.855892e-03 	 3.855892e-03
3.926774e-03 	 3.926774e-03
3.996016e-03 	 3.996016e-03
4.063498e-03 	 4.063498e-03
4.129100e-03 	 4.129100e-03
4.192700e-03 	 4.192700e-03
4.254174e-03 	 4.254174e-03
4.313396e-03 	 4.313396e-03
4.370239e-03 	 4.370239e-03
4.424574e-03 	 4.424574e-03
4.476270e-03 	 4.476270e-03
4.525194e-03 	 4.525194e-03
4.571212e-03 	 4.571212e-03
4.614189e-03 	 4.614189e-03
4.653985e-03 	 4.653985e-03
4.690462e-03 	 4.690462e-03
4.723479e-03 	 4.723479e-03
4.752892e-03 	 4.752892e-03
4.778556e-03 	 4.778556e-03
4.800326e-03 	 4.800326e-03
4.818053e-03 	 4.818053e-03
4.831588e-03 	 4.831588e-03
4.840778e-03 	 4.840778e-03
4.845470e-03 	 4.845470e-03
4.845509e-03 	 4.845509e-03
4.840739e-03 	 4.840739e-03
4.831000e-03 	 4.831000e-03
4.816132e-03 	 4.816132e-03
4.795974e-03 	 4.795974e-03
4.770361e-03 	 4.770361e-03
4.739128e-03 	 4.739128e-03
4.702108e-03 	 4.702108e-03
4.659132e-03 	 4.659132e-03
4.610029e-03 	 4.610029e-03
4.554627e-03 	 4.554627e-03
4.492751e-03 	 4.492751e-03
4.424225e-03 	 4.424225e-03
4.348873e-03 	 4.348873e-03
4.266514e-03 	 4.266514e-03
4.176967e-03 	 4.176967e-03
4.080050e-03 	 4.080050e-03
3.975578e-03 	 3.975578e-03
3.863365e-03 	 3.863365e-03
3.743222e-03 	 3.743222e-03
3.614961e-03 	 3.614961e-03
3.478388e-03 	 3.478388e-03
3.333312e-03 	 3.333312e-03
3.179537e-03 	 3.179537e-03
3.016867e-03 	 3.016867e-03
2.845102e-03 	 2.845102e-03
2.664043e-03 	 2.664043e-03
2.473489e-03 	 2.473489e-03
2.273234e-03 	 2.273234e-03
2.063075e-03 	 2.063075e-03
1.842803e-03 	 1.842803e-03
1.612210e-03 	 1.612210e-03
1.371086e-03 	 1.371086e-03
1.119218e-03 	 1.119218e-03
8.563920e-04 	 8.563920e-04
5.823923e-04 	 5.823923e-04
2.970013e-04 	 2.970013e-04
0.000000e+00 	 -9.247294e-18
0.000000e+00 	 -5.723555e-18
1.315118e-06 	 1.315118e-06
5.259509e-06 	 5.259509e-06
1.183028e-05 	 1.183028e-05
2.102262e-05 	 2.102262e-05
3.282978e-05 	 3.282978e-05
4.724310e-05 	 4.724310e-05
6.425198e-05 	 6.425198e-05
8.384389e-05 	 8.384389e-05
1.060044e-04 	 1.060044e-04
1.307171e-04 	 1.307171e-04
1.579637e-04 	 1.579637e-04
1.877240e-04 	 1.877240e-04
2.199758e-04 	 2.199758e-04
2.546951e-04 	 2.546951e-04
2.918558e-04 	 2.918558e-04
3.314300e-04 	 3.314300e-04
3.733878e-04 	 3.733878e-04
4.176975e-04 	 4.176975e-04
4.643253e-04 	 4.643253e-04
5.132356e-04 	 5.132356e-04
5.643908e-04 	 5.643908e-04
6.177514e-04 	 6.177514e-04
6.732761e-04 	 6.732761e-04
7.309214e-04 	 7.309214e-04
7.906421e-04 	 7.906421e-04
8.523910e-04 	 8.523910e-04
9.161190e-04 	 9.161190e-04
9.817749e-04 	 9.817749e-04
1.049306e-03 	 1.049306e-03
1.118657e-03 	 1.118657e-03
1.189771e-03 	 1.189771e-03
1.262590e-03 	 1.262590e-03
1.337053e-03 	 1.337053e-03
1.413097e-03 	 1.413097e-03
1.490658e-03 	 1.490658e-03
1.569669e-03 	 1.569669e-03
1.650061e-03 	 1.650061e-03
1.731765e-03 	 1.731765e-03
1.814709e-03 	 1.814709e-03
1.898817e-03 	 1.898817e-03
1.984015e-03 	 1.984015e-03
2.070223e-03 	 2.070223e-03
2.157363e-03 	 2.157363e-03
2.245352e-03 	 2.245352e-03
2.334106e-03 	 2.334106e-03
2.423539e-03 	 2.423539e-03
2.513565e-03 	 2.513565e-03
2.604093e-03 	 2.604093e-03
2.695031e-03 	 2.695031e-03
2.786287e-03 	 2.786287e-03
2.877765e-03 	 2.877765e-03
2.969368e-03 	 2.969368e-03
3.060997e-03 	 3.060997e-03
3.152549e-03 	 3.152549e-03
3.243924e-03 	 3.243924e-03
3.335014e-03 	 3.335014e-03
3.425714e-03 	 3.425714e-03
3.515914e-03 	 3.515914e-03
3.605504e-03 	 3.605504e-03
3.694371e-03 	 3.694371e-03
3.782401e-03 	 3.782401e-03
3.869476e-03 	 3.869476e-03
3.955479e-03 	 3.955479e-03
4.040289e-03 	 4.040289e-03
4.123783e-03 	 4.123783e-03
4.205838e-03 	 4.205838e-03
4.286327e-03 	 4.286327e-03
4.365122e-03 	 4.365122e-03
4.442094e-03 	 4.442094e-03
4.517109e-03 	 4.517109e-03
4.590034e-03 	 4.590034e-03
4.660734e-03 	 4.660734e-03
4.729070e-03 	 4.729070e-03
4.794903e-03 	 4.794903e-03
4.858092e-03 	 4.858092e-03
4.918492e-03 	 4.918492e-03
4.975959e-03 	 4.975959e-03
5.030344e-03 	 5.030344e-03
5.081499e-03 	 5.081499e-03
5.129273e-03 	 5.129273e-03
5.173512e-03 	 5.173512e-03
5.214061e-03 	 5.214061e-03
5.250763e-03 	 5.250763e-03
5.283460e-03 	 5.283460e-03
5.311989e-03 	 5.311989e-03
5.336189e-03 	 5.336189e-03
5.355896e-03 	 5.355896e-03
5.370941e-03 	 5.370941e-03
5.381157e-03 	 5.381157e-03
5.386373e-03 	 5.386373e-03
5.386416e-03 	 5.386416e-03
5.381113e-03 	 5.381113e-03
5.370287e-03 	 5.370287e-03
5.353760e-03 	 5.353760e-03
5.331351e-03 	 5.331351e-03
5.302879e-03 	 5.302879e-03
5.268160e-03 	 5.268160e-03
5.227007e-03 	 5.227007e-03
5.179234e-03 	 5.179234e-03
5.124649e-03 	 5.124649e-03
5.063062e-03 	 5.063062e-03
4.994279e-03 	 4.994279e-03
4.918104e-03 	 4.918104e-03
4.834340e-03 	 4.834340e-03
4.742787e-03 	 4.742787e-03
4.643244e-03 	 4.643244e-03
4.535509e-03 	 4.535509e-03
4.419374e-03 	 4.419374e-03
4.294635e-03 	 4.294635e-03
4.161080e-03 	 4.161080e-03
4.018501e-03 	 4.018501e-03
3.866683e-03 	 3.866683e-03
3.705412e-03 	 3.705412e-03
3.534471e-03 	 3.534471e-03
3.353641e-03 	 3.353641e-03
3.162702e-03 	 3.162702e-03
2.961432e-03 	 2.961432e-03
2.749606e-03 	 2.749606e-03
2.526997e-03 	 2.526997e-03
2.293377e-03 	 2.293377e-03
2.048516e-03 	 2.048516e-03
1.792182e-03 	 1.792182e-03
1.524141e-03 	 1.524141e-03
1.244157e-03 	 1.244157e-03
9.519915e-04 	 9.519915e-04
6.474050e-04 	 6.474050e-04
3.301558e-04 	 3.301558e-04
0.000000e+00 	 -9.745980e-18
0.000000e+00 	 -6.004374e-18
1.453648e-06 	 1.453648e-06
5.813526e-06 	 5.813526e-06
1.307644e-05 	 1.307644e-05
2.323707e-05 	 2.323707e-05
3.628795e-05 	 3.628795e-05
5.221952e-05 	 5.221952e-05
7.102004e-05 	 7.102004e-05
9.267569e-05 	 9.267569e-05
1.171705e-04 	 1.171705e-04
1.444863e-04 	 1.444863e-04
1.746030e-04 	 1.746030e-04
2.074981e-04 	 2.074981e-04
2.431473e-04 	 2.431473e-04
2.815237e-04 	 2.815237e-04
3.225988e-04 	 3.225988e-04
3.663416e-04 	 3.663416e-04
4.127191e-04 	 4.127191e-04
4.616962e-04 	 4.616962e-04
5.132356e-04 	 5.132356e-04
5.672979e-04 	 5.672979e-04
6.238416e-04 	 6.238416e-04
6.828231e-04 	 6.828231e-04
7.441965e-04 	 7.441965e-04
8.079140e-04 	 8.079140e-04
8.739254e-04 	 8.739254e-04
9.421787e-04 	 9.421787e-04
1.012620e-03 	 1.012620e-03
1.085191e-03 	 1.085191e-03
1.159836e-03 	 1.159836e-03
1.236492e-03 	 1.236492e-03
1.315097e-03 	 1.315097e-03
1.395587e-03 	 1.395587e-03
1.477893e-03 	 1.477893e-03
1.561947e-03 	 1.561947e-03
1.647678e-03 	 1.647678e-03
1.735012e-03 	 1.735012e-03
1.823873e-03 	 1.823873e-03
1.914183e-03 	 1.914183e-03
2.005864e-03 	 2.005864e-03
2.098832e-03 	 2.098832e-03
2.193004e-03 	 2.193004e-03
2.288293e-03 	 2.288293e-03
2.384612e-03 	 2.384612e-03
2.481869e-03 	 2.481869e-03
2.579972e-03 	 2.579972e-03
2.678826e-03 	 2.678826e-03
2.778334e-03 	 2.778334e-03
2.878398e-03 	 2.878398e-03
2.978916e-03 	 2.978916e-03
3.079784e-03 	 3.079784e-03
3.180899e-03 	 3.180899e-03
3.282150e-03 	 3.282150e-03
3.383431e-03 	 3.383431e-03
3.484627e-03 	 3.484627e-03
3.585626e-03 	 3.585626e-03
3.686312e-03 	 3.686312e-03
3.786566e-03 	 3.786566e-03
3.886267e-03 	 3.886267e-03
3.985295e-03 	 3.985295e-03
4.083523e-03 	 4.083523e-03
4.180825e-03 	 4.180825e-03
4.277073e-03 	 4.277073e-03
4.372135e-03 	 4.372135e-03
4.465878e-03 	 4.465878e-03
4.558167e-03 	 4.558167e-03
4.648866e-03 	 4.648866e-03
4.737833e-03 	 4.737833e-03
4.824928e-03 	 4.824928e-03
4.910007e-03 	 4.910007e-03
4.992924e-03 	 4.992924e-03
5.073531e-03 	 5.073531e-03
5.151678e-03 	 5.151678e-03
5.227213e-03 	 5.227213e-03
5.299981e-03 	 5.299981e-03
5.369825e-03 	 5.369825e-03
5.436588e-03 	 5.436588e-03
5.500108e-03 	 5.500108e-03
5.560222e-03 	 5.560222e-03
5.616766e-03 	 5.616766e-03
5.669572e-03 	 5.669572e-03
5.718471e-03 	 5.718471e-03
5.763291e-03 	 5.763291e-03
5.803859e-03 	 5.803859e-03
5.840000e-03 	 5.840000e-03
5.871534e-03 	 5.871534e-03
5.898284e-03 	 5.898284e-03
5.920066e-03 	 5.920066e-03
5.936696e-03 	 5.936696e-03
5.947988e-03 	 5.947988e-03
5.953753e-03 	 5.953753e-03
5.953801e-03 	 5.953801e-03
5.947939e-03 	 5.947939e-03
5.935973e-03 	 5.935973e-03
5.917705e-03 	 5.917705e-03
5.892936e-03 	 5.892936e-03
5.861465e-03 	 5.861465e-03
5.823088e-03 	 5.823088e-03
5.777601e-03 	 5.777601e-03
5.724795e-03 	 5.724795e-03
5.664461e-03 	 5.664461e-03
5.596386e-03 	 5.596386e-03
5.520358e-03 	 5.520358e-03
5.436159e-03 	 5.436159e-03
5.343571e-03 	 5.343571e-03
5.242375e-03 	 5.242375e-03
5.132347e-03 	 5.132347e-03
5.013262e-03 	 5.013262e-03
4.884895e-03 	 4.884895e-03
4.747015e-03 	 4.747015e-03
4.599393e-03 	 4.599393e-03
4.441795e-03 	 4.441795e-03
4.273985e-03 	 4.273985e-03
4.095726e-03 	 4.095726e-03
3.906779e-03 	 3.906779e-03
3.706901e-03 	 3.706901e-03
3.495850e-03 	 3.495850e-03
3.273378e-03 	 3.273378e-03
3.039239e-03 	 3.039239e-03
